51383733932,bce,173,48
51383764355,fcg,115,294
51383781859,gac,126,20
51383792857,bcg,28,159
51383795629,ffg,221,29
51383809175,dcd,10,376
51383815823,eeb,223,45
51383825534,ecg,92,289
51383826969,ggc,121,177
51383836963,eca,91,64
51383845680,eee,291,86
51383857994,gbg,138,84
51383867405,dab,117,136
51383870611,ece,131,203
51383914972,ecc,17,112
51383930560,agd,243,156
51383944372,edd,127,291
51383945098,dac,191,378
51383955699,aaf,291,128
51383974852,dbd,286,199
51383982250,cab,100,93
51384012435,cfb,230,220
51384030247,fgc,1,39
51384049462,fef,66,112
51384050807,fef,202,133
51384084719,agf,273,51
51384094476,gae,235,261
51384106861,gfg,59,63
51384147833,cge,191,211
51384154618,aad,272,46
51384184619,bba,117,259
51384196665,dbg,57,245
51384211091,bcf,234,7
51384220412,fdf,266,315
51384236951,dgb,78,160
51384242935,gdg,237,43
51384259296,fdc,84,47
51384283846,dgd,52,5
51384288146,edf,235,46
51384289853,aee,24,90
51384291805,ceb,5,82
51384308719,efc,39,136
51384341864,fca,169,107
51384349545,cdf,83,139
51384349730,bdg,242,5
51384382945,gad,197,534
51384385729,bdc,52,36
51384393593,cgd,80,356
51384396942,gab,255,254
51384400368,gad,172,534
51384437468,egc,140,21
51384447701,feg,6,438
51384461434,dgc,120,86
51384476881,fdd,142,43
51384485903,cgb,194,122
51384497285,acb,63,150
51384499209,efd,245,215
51384505218,ccf,157,62
51384514139,bdc,83,40
51384546535,cga,62,124
51384549377,dgf,257,42
51384550325,beg,119,98
51384569280,ffe,92,6
51384584312,gfd,202,5
51384609383,cff,77,84
51384612225,eef,130,344
51384615275,gfe,44,133
51384622172,cda,227,98
51384627695,ffe,188,6
51384627818,fae,48,124
51384639349,egc,262,24
51384651929,fed,166,94
51384659831,edc,48,27
51384676714,bfb,181,63
51384683546,dcf,74,257
51384685628,add,2,181
51384692016,bgd,211,244
51384694141,def,17,76
51384697378,cgg,61,297
51384705209,dfd,276,198
51384722381,bgb,136,87
51384728331,eed,62,57
51384735855,fec,20,227
51384741126,aea,138,101
51384746208,fdb,25,126
51384762710,abg,129,86
51384778215,aab,121,303
51384787551,fbd,139,116
51384795646,fdd,37,47
51384797066,agc,215,230
51384804864,fba,58,93
51384834225,eab,274,41
51384841088,ccd,52,302
51384845497,fag,253,53
51384848703,afa,53,9
51384869093,fbd,172,116
51384886164,gfa,35,92
51384890708,bbc,24,129
51384899400,dcg,258,112
51384906403,egb,92,211
51384909203,fce,197,108
51384934149,cef,37,120
51384965299,gcb,197,195
51384990234,ecf,198,323
51385005859,ged,20,180
51385015521,gfc,35,57
51385020439,dbf,45,13
51385026366,gac,83,18
51385038754,bag,137,255
51385052555,dag,134,168
51385082132,fga,94,68
51385082187,bdg,95,5
51385092595,gcc,5,39
51385131638,gge,141,12
51385139814,aga,24,25
51385167171,ega,137,112
51385222955,ddc,81,98
51385235943,cea,40,47
51385240729,bfd,263,34
51385260913,dge,202,536
51385273028,ede,34,163
51385278657,cbc,54,49
51385295179,gde,115,37
51385304485,faf,183,10
51385311246,efd,84,195
51385317833,aag,295,5
51385333909,bgg,21,209
51385353153,eaf,275,20
51385378954,fbf,51,56
51385387862,dag,88,194
51385394754,bed,61,9
51385400219,fac,132,175
51385404378,cac,270,94
51385421910,fdg,244,164
51385429912,gcb,186,228
51385446013,gde,298,32
51385455896,eae,41,398
51385461762,agg,84,37
51385467861,gff,271,116
51385493217,geg,15,497
51385495813,ebb,284,54
51385497434,cce,246,55
51385518929,cgf,11,118
51385532904,fcd,149,26
51385555949,cdb,11,104
51385567559,afc,258,9
51385568936,dfg,299,142
51385577715,ccg,138,130
51385586511,gce,83,27
51385594033,cec,18,282
51385642179,eeg,267,26
51385652172,age,9,376
51385661507,bgc,84,332
51385725312,cdc,260,114
51385748648,abb,277,132
51385754046,gac,251,19
51385754236,eag,25,113
51385767604,ffd,44,59
51385798460,bef,250,144
51385800099,eeb,139,44
51385809319,ebg,191,484
51385813390,cgg,107,237
51385819298,cdc,202,109
51385831777,fcb,238,163
51385835293,fab,289,22
51385847282,ebc,93,58
51385859945,baf,123,177
51385871055,afe,84,13
51385895348,gcd,253,140
51385896246,ffb,51,5
51385910159,bbe,271,98
51385922882,ffa,180,86
51385936848,efb,71,151
51385974873,fee,215,177
51385980392,aaa,80,55
51386001082,aca,32,95
51386004550,agd,77,166
51386031513,caa,186,98
51386033629,cbe,128,108
51386081031,gca,39,55
51386098098,add,178,184
51386103917,bae,6,88
51386111993,cee,109,31
51386120093,bdd,72,133
51386122364,bcb,267,87
51386147889,cff,25,68
51386148965,ebg,148,464
51386182782,acb,139,133
51386194143,bfa,52,16
51386249494,dfd,256,164
51386254631,afb,168,154
51386262956,cag,139,58
51386263183,ffc,147,125
51386289189,ebb,98,57
51386314455,fdf,272,324
51386318717,efg,62,97
51386320698,dde,233,15
51386380066,cde,110,420
51386432031,dfc,193,345
51386448443,dag,274,221
51386451667,ade,73,17
51386478651,ggg,57,330
51386485663,ecg,213,343
51386509461,gbc,43,133
51386510110,cca,59,85
51386520247,fge,88,202
51386526324,faa,160,105
51386531521,bfc,56,358
51386531572,eae,114,334
51386544962,def,196,72
51386567967,fgd,5,6
51386580699,fbb,225,291
51386583882,eac,96,254
51386593094,dfd,278,190
51386595324,gcd,223,112
51386605377,bga,187,338
51386611715,gdd,193,95
51386645632,bad,74,70
51386748549,eba,153,166
51386750041,ada,207,119
51386762100,ggf,196,134
51386770012,agb,186,188
51386783986,dce,137,27
51386796272,gee,22,27
51386808606,aac,8,17
51386809441,bae,117,98
51386856738,aed,244,35
51386863355,egc,73,25
51386877673,dga,120,168
51386892177,ebe,187,314
51386900340,gbd,14,176
51386908282,aaf,161,126
51386918950,ceg,58,5
51386980842,gaf,14,215
51386997673,bff,139,168
51387020970,ddb,104,9
51387022457,ecb,85,85
51387032542,afd,258,39
51387043108,egd,277,195
51387049801,gde,184,33
51387100360,bba,245,248
51387102378,bag,34,257
51387129545,bbg,121,140
51387141207,bcc,266,99
51387143060,bgg,13,217
51387143492,gef,233,145
51387207566,dad,168,218
51387227555,beb,104,189
51387234276,cdc,105,87
51387240506,adf,247,41
51387240971,gdc,116,84
51387259900,fcf,231,7
51387272515,edb,225,204
51387298828,fgg,121,133
51387326755,fgb,293,39
51387326863,fce,79,124
51387327621,agd,12,167
51387331563,gec,21,5
51387339124,fab,77,18
51387356113,ebf,270,272
51387370407,eda,184,286
51387396298,bca,143,65
51387401682,aec,209,153
51387406157,bff,24,144
51387411056,ecc,244,101
51387432335,ddg,190,384
51387440920,gda,282,175
51387486519,dce,65,27
51387491877,cad,181,49
51387497358,baa,116,99
51387513648,dfa,99,169
51387579107,abf,144,106
51387667747,cdc,109,100
51387711025,dgg,223,69
51387721226,bfe,68,142
51387724651,ffa,298,85
51387727092,ccb,270,5
51387728074,cbb,156,218
51387736810,gab,3,292
51387740594,bcd,111,220
51387776628,agb,16,204
51387794529,acd,190,60
51387815292,dgd,146,5
51387838474,eab,237,45
51387898427,fbf,137,55
51387944013,gcc,99,42
51387951062,dff,215,411
51387951632,gee,204,28
51387961402,eeg,69,21
51387979068,dbf,196,11
51387984585,eac,124,208
51387985723,fcd,254,28
51388015347,deb,257,186
51388017607,eef,275,409
51388017861,dea,67,169
51388018411,acg,146,356
51388024343,gda,37,183
51388037282,gbb,7,58
51388041787,gga,234,32
51388059818,fcf,98,6
51388066155,eda,226,260
51388125844,adc,265,76
51388130444,eef,162,417
51388140147,fdf,174,340
51388145099,fbc,90,130
51388148353,cdd,122,15
51388168872,dac,142,343
51388178639,fed,72,90
51388219548,bdf,6,193
51388246711,bee,208,19
51388251720,cfg,182,119
51388279119,dcb,50,59
51388287820,cfa,275,307
51388294489,cca,102,84
51388295885,ebd,157,153
51388315897,dee,30,20
51388323274,dab,188,119
51388328020,cae,161,177
51388332238,gbe,28,20
51388338761,dfb,69,47
51388362410,fff,102,217
51388380936,cbf,176,9
51388385395,ggb,251,145
51388403373,eea,90,32
51388405892,ddf,163,176
51388415238,dbe,267,54
51388420903,fgc,15,42
51388425225,gfa,93,80
51388438752,gfb,124,113
51388469245,ceb,132,74
51388478863,ace,118,131
51388496087,dag,184,254
51388500913,fgf,14,69
51388518922,bad,102,58
51388519855,dbc,72,8
51388549436,ece,202,203
51388551520,cgc,199,256
51388552268,aag,1,5
51388555238,ede,10,179
51388555424,cfd,34,49
51388578924,fgg,287,143
51388598740,bff,76,162
51388606541,dae,35,75
51388644375,aae,65,124
51388644614,bfg,41,80
51388646689,cba,120,197
51388692810,fcc,163,232
51388694133,gfg,166,58
51388694506,bda,212,12
51388702852,dec,229,87
51388710833,dda,242,171
51388717386,aae,167,138
51388724141,feb,18,247
51388738227,cee,177,35
51388759963,cge,59,177
51388772876,eff,52,191
51388788255,dfe,138,20
51388794798,aae,108,129
51388800045,abe,296,51
51388814579,bab,113,76
51388823134,bgd,198,256
51388824855,cfd,90,44
51388840678,cac,227,77
51388859144,dfb,186,48
51388860247,gab,186,256
51388905727,dbd,101,191
51388914992,bcg,206,147
51388945532,gcg,191,258
51388970207,ddd,250,86
51388979494,deb,211,217
51388987462,gcc,267,47
51388989416,bga,56,321
51388995160,bcb,27,91
51389010083,gge,290,13
51389015053,fca,46,115
51389021945,cba,117,197
51389047550,fbg,156,113
51389070669,gdf,183,121
51389093301,dca,14,59
51389094648,eec,214,69
51389133652,feg,93,402
51389185282,dbg,151,289
51389186666,ffa,57,73
51389201318,fgg,241,124
51389201943,ffb,227,5
51389246042,cab,53,110
51389248924,fgc,159,36
51389260668,fcg,139,349
51389269149,acc,165,138
51389287096,abd,196,230
51389289981,gdg,56,48
51389313567,dcd,188,432
51389332166,ggc,290,187
51389352117,ecd,236,70
51389353634,aef,2,120
51389376676,baf,41,141
51389387809,dcc,93,99
51389421206,eed,266,46
51389435320,afg,159,138
51389437052,agg,170,31
51389442456,aag,107,5
51389475003,bgc,181,378
51389483005,fde,67,26
51389483684,bfd,33,30
51389521855,ddg,26,430
51389538588,gcf,56,36
51389551507,dgg,158,69
51389586466,fgg,194,102
51389597822,ebc,131,65
51389606417,cce,112,63
51389611231,abf,128,92
51389627271,gag,167,100
51389653811,gec,22,5
51389665632,fde,209,25
51389713902,bdd,257,156
51389732113,bgf,129,66
51389734500,dge,131,460
51389767228,aea,278,113
51389768732,ebe,207,348
51389802525,gfd,213,5
51389815702,ege,289,253
51389824956,caf,43,148
51389860900,aga,154,27
51389862430,daf,114,49
51389879225,gde,186,35
51389895494,gfa,259,92
51389900694,bdb,5,311
51389923464,ggd,140,95
51389935014,bcg,299,166
51389935430,cag,109,65
51389968315,dec,126,77
51389997937,fdf,278,295
51389999510,adb,110,236
51390018371,cdg,218,67
51390048233,ede,63,211
51390048679,ebf,265,280
51390056583,aff,177,45
51390075374,ccc,95,147
51390081728,afc,50,8
51390090694,cbg,283,69
51390090792,gfe,194,152
51390114870,agd,66,158
51390117602,afd,92,41
51390132160,bbb,134,38
51390140343,agb,37,175
51390145921,daa,279,5
51390156757,aeg,157,197
51390157268,ggg,132,293
51390161460,eda,264,254
51390197249,abe,222,44
51390231912,eaa,137,438
51390243148,cga,249,125
51390245689,gbd,105,140
51390246938,adg,261,319
51390283668,aag,40,5
51390307594,efa,85,259
51390319204,fgb,263,35
51390329451,eaf,62,21
51390340485,afd,266,45
51390345405,cdf,236,126
51390346899,dcf,202,221
51390349485,cag,102,73
51390364581,bbd,165,133
51390378389,bdd,221,176
51390393972,dgb,166,176
51390393990,bdf,25,160
51390396667,bag,189,285
51390411103,bce,2,48
51390413052,bde,193,129
51390413695,fba,289,82
51390445457,ega,279,110
51390462087,abc,11,185
51390494250,ede,12,219
51390508726,edf,197,51
51390531459,efe,200,431
51390541944,fge,158,220
51390552509,dbb,133,163
51390558485,ebg,198,538
51390565327,egd,235,226
51390572150,cgf,181,140
51390596080,fea,279,133
51390615484,fda,265,276
51390630371,gbf,85,5
51390654839,ggf,71,131
51390667706,ffg,209,24
51390674800,fdd,91,47
51390677441,ddc,238,105
51390741021,gdb,230,292
51390747458,egb,139,248
51390751394,bbg,212,155
51390782204,egg,264,100
51390810668,bbb,8,33
51390825478,bga,133,292
51390825780,aee,24,73
51390846552,efg,170,106
51390849052,gdc,204,78
51390854339,egf,173,93
51390875932,gbg,78,70
51390890250,dac,217,346
51390916510,ecb,224,90
51390919987,ccg,224,107
51390958914,caf,101,164
51391007545,fad,238,81
51391028597,gac,37,21
51391046400,ddf,27,161
51391066949,abb,112,139
51391076884,ffc,172,108
51391095571,dbd,277,227
51391101171,fce,91,137
51391119937,ffe,77,6
51391134976,feb,138,247
51391173775,ffg,96,26
51391185605,ece,223,162
51391185667,deg,78,34
51391218543,gae,294,302
51391265439,fgb,211,37
51391285594,cfc,221,103
51391313581,eee,280,85
51391348668,afe,253,12
51391350429,gee,98,27
51391363696,cab,257,105
51391375655,dee,1,20
51391380762,afb,147,155
51391388405,bbc,227,109
51391391425,fbe,119,5
51391391607,aad,189,42
51391419315,aab,62,281
51391430610,dfc,115,334
51391435383,ded,53,41
51391450491,gbe,113,17
51391452453,fcb,115,180
51391471210,gfe,199,136
51391489012,aeb,116,163
51391489496,cbg,28,77
51391505744,geb,108,137
51391508740,adc,41,81
51391511984,cfb,255,191
51391519821,gbc,121,154
51391538306,ead,278,7
51391585024,bef,171,164
51391588006,gbb,58,46
51391609242,bec,299,34
51391614643,deg,109,30
51391643782,gab,91,284
51391657924,fce,75,160
51391679617,ggg,204,240
51391691713,dce,193,28
51391700939,ecc,278,94
51391712400,cdc,141,82
51391716956,acd,133,49
51391728877,bea,4,500
51391749453,afg,89,135
51391752076,dec,184,83
51391752721,acf,189,132
51391754065,cbd,176,165
51391758141,edb,116,197
51391764980,ace,67,121
51391769817,bfd,115,24
51391800397,aac,216,15
51391821602,fga,277,68
51391871991,cfe,290,181
51391910885,fbb,81,264
51391912683,aag,286,5
51391916607,fef,290,111
51391930753,eba,294,170
51391990985,fea,33,110
51392007016,cgg,190,244
51392018324,aag,72,5
51392021587,cce,40,66
51392023320,fcd,110,30
51392027735,add,145,185
51392038080,bdc,100,42
51392050204,bbf,91,145
51392062716,ceg,294,5
51392097825,aba,138,177
51392112419,gbg,296,75
51392126114,cac,248,70
51392150353,afa,253,8
51392174146,efd,154,189
51392191955,gdb,78,306
51392210407,cgc,163,230
51392255505,gcd,170,122
51392259321,edd,88,293
51392297794,gfc,64,60
51392320459,caf,241,165
51392351069,bba,229,210
51392374641,aaa,261,52
51392395924,ebd,293,126
51392396440,ffe,15,6
51392415521,feb,43,256
51392423928,eec,95,69
51392442816,fgf,2,58
51392469583,gea,190,98
51392472856,dba,86,78
51392480305,edg,281,7
51392508017,ccf,68,64
51392525711,dfa,258,162
51392526093,gba,212,172
51392529161,cbe,287,110
51392605543,ada,24,128
51392630209,ece,246,166
51392634328,geg,157,561
51392648290,fdc,228,49
51392653003,caf,125,151
51392655104,efa,47,274
51392658474,cga,210,112
51392707073,faa,128,106
51392709083,ccd,41,347
51392713354,cfa,284,343
51392717678,bge,174,90
51392739699,dgg,8,64
51392759536,dcg,227,110
51392770018,ffd,48,55
51392791778,cfg,16,123
51392801691,fff,4,182
51392806850,fbe,135,5
51392808694,baa,264,84
51392822238,bce,230,41
51392826546,dgd,54,5
51392830333,ced,298,154
51392842020,bbe,94,93
51392864824,gad,52,624
51392869299,efc,174,146
51392875537,gad,234,592
51392885859,cfc,226,108
51392941191,bbd,264,110
51392949275,egb,1,260
51392967739,dag,101,241
51392987268,adf,191,33
51393023779,bfb,198,51
51393024220,cdb,13,123
51393030712,fbd,3,134
51393061662,ade,285,15
51393064109,agf,209,55
51393074984,cgd,206,420
51393089704,afc,241,6
51393124066,fcf,75,6
51393130823,cgc,92,216
51393150532,bag,190,339
51393152505,cgg,219,273
51393161718,gaa,186,228
51393179887,dgb,116,198
51393193945,fec,187,206
51393218924,ddb,250,9
51393232033,eca,225,53
51393260691,bcc,135,110
51393262167,edf,174,54
51393301284,cea,202,38
51393314082,ccg,203,116
51393324620,efb,24,179
51393358907,bac,43,14
51393359493,acb,294,114
51393376819,dca,149,67
51393403193,ebb,145,58
51393421205,aec,36,137
51393422686,cdb,22,103
51393423401,cdg,271,79
51393456938,dgd,82,5
51393462715,ace,225,133
51393485949,dbd,279,229
51393542706,aeb,97,171
51393547103,aed,230,33
51393560331,cad,237,44
51393563585,cda,197,84
51393594715,cae,106,143
51393606443,agc,115,186
51393610158,fcb,177,180
51393622296,bgf,245,63
51393636902,bba,108,245
51393650266,ffg,248,30
51393650647,egc,265,26
51393662077,ecf,251,345
51393682312,fee,254,205
51393686602,aag,247,5
51393690654,gcb,226,228
51393698463,geg,39,538
51393701560,gff,24,104
51393702229,beg,123,101
51393753945,ecg,236,387
51393758534,bgd,90,273
51393774812,caa,163,86
51393797930,aaf,108,128
51393800900,add,196,186
51393805197,ceg,209,5
51393833950,bcf,30,8
51393843203,fbf,34,61
51393892847,fca,197,106
51393903038,bfa,56,13
51393962139,dff,41,402
51393970863,fga,195,78
51393986373,eab,224,40
51393988176,dfg,247,150
51394030171,adb,21,221
51394031467,edc,125,22
51394079861,gea,235,81
51394095781,cca,138,82
51394095802,fbc,265,104
51394106603,fab,238,16
51394124232,faf,290,11
51394124481,deg,173,27
51394159669,bbd,169,105
51394160872,abb,87,139
51394183444,aae,256,108
51394199459,dgc,16,95
51394212655,cgb,105,98
51394215100,ddc,125,113
51394239519,bff,175,132
51394312564,bgb,108,78
51394317408,dbe,4,57
51394322022,bed,167,9
51394340205,bad,243,58
51394353476,eda,129,233
51394354719,dgf,231,42
51394382049,dfc,73,293
51394386354,dfd,277,212
51394386594,bde,110,138
51394387196,aac,235,13
51394401993,cbc,52,39
51394402304,ccd,111,395
51394414587,fae,200,109
51394464859,ged,69,156
51394485874,gab,247,301
51394496352,fed,171,74
51394521458,fbf,76,71
51394531300,fag,78,43
51394534338,cba,95,226
51394572190,bcd,147,231
51394573783,gbf,55,5
51394580897,cef,168,141
51394585659,afb,118,175
51394587496,dcg,167,94
51394595524,abg,1,92
51394601912,fdb,251,120
51394615754,bgf,278,70
51394653834,agc,231,189
51394662734,fea,149,127
51394671231,eab,251,32
51394685169,fbb,254,306
51394720570,daa,213,5
51394725660,gad,84,485
51394771149,cgg,286,267
51394781825,fac,3,197
51394802398,fdg,88,167
51394807042,ecg,221,441
51394817774,eeb,273,44
51394836782,ccb,163,5
51394868005,cec,171,279
51394889274,dcb,31,60
51394894156,eag,8,119
51394906856,bee,192,19
51394936266,cef,196,167
51394955299,edb,124,181
51394975365,gdg,238,52
51394986039,gca,169,54
51394996634,cac,84,70
51395002878,efg,284,99
51395024797,beg,100,99
51395026584,bec,222,36
51395027651,aca,91,89
51395055132,acd,275,50
51395060769,bdg,65,5
51395088182,bca,142,72
51395107804,fdf,178,238
51395108949,efa,21,323
51395114371,ega,65,99
51395154017,dde,290,14
51395158915,gdd,216,102
51395165614,aef,50,128
51395165848,deb,46,186
51395170351,bdg,147,5
51395201390,gef,151,155
51395248144,dgb,282,176
51395268877,cag,299,64
51395288654,eag,20,108
51395290804,dge,118,400
51395312168,bcf,191,7
51395312276,cab,267,87
51395321628,gda,101,157
51395323248,bgb,46,86
51395328765,age,269,394
51395360496,gfa,42,87
51395361625,eeb,183,52
51395363615,cbb,282,213
51395377352,eeb,241,52
51395382563,gag,275,115
51395400947,bga,71,248
51395410453,cde,173,449
51395412056,ecf,214,396
51395433905,gfb,167,125
51395457306,bae,178,110
51395460826,eff,158,179
51395478167,gbf,207,5
51395478487,bfd,188,26
51395481287,gce,142,32
51395484342,ege,239,215
51395521312,abc,297,194
51395531711,bbb,173,30
51395561415,dbc,247,8
51395580077,eef,25,437
51395590206,fba,222,97
51395609571,cac,255,72
51395611749,gbb,96,51
51395627226,cdd,244,15
51395633930,cda,96,78
51395633989,cga,158,117
51395643622,bdg,273,5
51395645219,eae,256,287
51395703613,ceb,107,86
51395725781,cfc,279,127
51395751616,dfa,48,186
51395757926,dda,251,155
51395766912,dcc,135,108
51395794250,dcb,77,59
51395796163,efe,285,512
51395821519,fff,74,167
51395833193,ecb,33,107
51395837775,bfg,206,69
51395860320,deg,287,28
51395867222,bfb,18,58
51395877516,cff,23,70
51395886012,feg,41,438
51395938903,egd,40,244
51395968435,dea,173,177
51395970056,ddf,45,151
51395972049,gff,77,123
51395978105,gge,17,11
51395989932,cfd,156,46
51396005346,fbf,211,70
51396013886,gga,210,26
51396030782,dbf,290,11
51396070977,bbc,279,97
51396091147,aba,208,162
51396126838,gdf,127,140
51396127853,dae,274,75
51396133584,bfa,34,14
51396134726,bfc,130,329
51396185243,gfe,60,140
51396191614,fgd,91,6
51396207962,ffd,103,51
51396228009,fag,248,37
51396241020,ggb,125,158
51396243774,ffc,151,117
51396282382,dbg,253,312
51396295273,acg,199,295
51396319540,cab,96,100
51396329517,egc,246,29
51396331276,aeg,28,210
51396355723,def,120,74
51396373393,fgf,13,48
51396380745,fdc,61,57
51396394116,bgg,278,203
51396396595,aec,155,123
51396445300,ffg,143,24
51396456391,cad,106,47
51396500649,dga,231,142
51396507207,dbc,88,9
51396517926,gbd,267,123
51396524562,gcc,82,53
51396548689,dad,116,228
51396554659,dfa,111,178
51396573189,bbd,241,84
51396598062,ecc,18,77
51396600130,efb,2,150
51396621797,dcc,252,118
51396628008,edf,27,54
51396647318,beb,26,175
51396680939,gaf,253,210
51396683619,ddg,206,408
51396775725,aaa,258,57
51396775889,aef,254,133
51396787036,ebc,162,59
51396820990,cea,186,30
51396823320,egc,173,27
51396825192,fcc,228,225
51396828367,gfg,199,56
51396845894,abf,81,98
51396856706,feb,99,230
51396858825,cec,129,259
51396880069,cgf,162,151
51396887926,fcd,44,27
51396894171,edf,82,61
51396901333,bgg,257,196
51396912412,gee,181,21
51396925094,cbc,110,40
51396934287,gcf,222,29
51396938459,bff,211,120
51396971473,dfe,141,18
51397025605,deb,239,152
51397029926,cee,145,29
51397067466,gde,184,40
51397067841,eea,236,37
51397076242,fgd,178,5
51397079187,dea,185,196
51397093435,bdb,270,360
51397099325,bfg,45,58
51397100317,ccc,58,133
51397102799,feg,120,350
51397135261,cbf,175,7
51397137905,ece,130,141
51397153836,adg,243,293
51397176232,eeg,280,23
51397184576,dab,148,130
51397190111,cfc,256,119
51397203601,fbg,69,101
51397275103,gda,41,131
51397278831,ffd,65,43
51397291251,gbb,96,42
51397298673,ggd,149,88
51397313074,cgg,233,261
51397317965,gda,110,140
51397343251,dgg,257,72
51397355225,bfe,161,157
51397360590,eee,80,85
51397374536,bda,188,11
51397379030,ecd,212,77
51397379651,edf,294,49
51397391901,fcc,78,184
51397426235,cfb,150,187
51397441046,aff,57,38
51397454543,cfg,144,118
51397477884,ggc,189,149
51397480950,agd,123,172
51397485733,bbe,286,80
51397486135,bbb,190,31
51397520081,ebc,77,70
51397520788,acb,83,104
51397522996,cgb,127,105
51397553884,aga,144,27
51397568564,acd,58,43
51397578473,adb,164,181
51397630076,gdc,146,66
51397639240,bfc,214,315
51397655344,bdf,89,187
51397682042,fca,290,106
51397697498,edg,142,7
51397707102,egb,112,296
51397711908,ade,274,12
51397726717,bbe,77,69
51397749930,gbe,297,17
51397758871,cgd,175,357
51397761255,acc,284,154
51397770039,eac,123,172
51397774552,ffa,154,63
51397799380,gbc,180,183
51397810784,gfd,181,5
51397830260,dab,113,127
51397835715,cee,41,29
51397837536,gfb,74,146
51397860480,ecg,38,392
51397880273,cbe,20,104
51397882268,fed,159,62
51397908188,eag,129,114
51397916518,gec,234,5
51397944582,ffe,163,5
51397956525,fgc,127,35
51397969866,ddg,103,456
51397982635,efc,239,122
51397983420,ebf,173,288
51397995968,gca,273,45
51398011316,bgc,102,438
51398025442,baf,188,156
51398040045,ead,259,7
51398056908,fge,4,200
51398077749,abe,283,43
51398102185,bfb,84,62
51398126170,gda,213,116
51398186329,baa,224,88
51398186829,dfb,294,51
51398199082,dec,248,84
51398223989,ebe,262,358
51398237216,fbf,88,78
51398250820,fbb,12,257
51398253254,gdc,166,77
51398254951,ggf,54,144
51398260206,fbd,71,129
51398262301,bcb,265,84
51398269640,gff,101,135
51398314485,cbc,153,44
51398330212,gec,120,5
51398333505,bdg,68,5
51398339703,bcb,177,94
51398368117,eed,23,40
51398387230,dbc,227,10
51398387397,bab,211,67
51398389859,gff,72,112
51398399752,agg,272,34
51398406265,caf,257,158
51398408993,cgg,247,274
51398427491,fad,133,89
51398428597,gbg,176,69
51398437715,bce,264,36
51398454074,cfe,199,170
51398468563,fff,197,187
51398472695,gcg,261,224
51398479294,bea,164,560
51398484213,ebg,298,484
51398495260,bcf,84,5
51398499746,fcg,271,338
51398503306,dfe,277,16
51398506075,dcd,162,444
51398508415,cbd,238,168
51398551220,bcg,59,177
51398561971,bdd,53,193
51398573602,ebg,38,522
51398576616,aea,123,111
51398602977,dee,287,20
51398614578,edc,191,18
51398624680,cge,134,177
51398631579,ffb,167,5
51398671820,ffg,204,22
51398677877,aeb,10,172
51398698980,dce,83,27
51398705080,eeb,182,43
51398758469,abd,129,186
51398759926,aaf,151,102
51398762254,bfd,88,23
51398796645,afe,60,14
51398816717,gdc,110,86
51398822893,ddd,56,79
51398841782,fdd,63,37
51398848672,dff,99,329
51398895872,gad,260,552
51398919975,faf,129,10
51398925522,fbc,272,123
51398938394,cbe,22,119
51398954865,abb,191,141
51398965466,fde,92,27
51399025802,aef,196,140
51399066827,deb,97,127
51399080478,aad,182,41
51399082516,fcc,237,213
51399128219,cfd,197,40
51399129851,aee,277,74
51399150995,cac,263,79
51399156872,bca,59,59
51399175453,fbd,2,122
51399177597,bag,272,328
51399181255,fgc,265,38
51399186411,bde,98,153
51399188614,dde,261,16
51399233223,abf,70,106
51399239305,ecb,162,115
51399246558,gcd,160,122
51399256787,add,75,217
51399260975,efg,38,90
51399327697,bbg,283,164
51399329165,ccf,200,62
51399330859,age,8,445
51399347504,ggc,20,175
51399365915,bba,26,247
51399370861,fgg,86,121
51399373023,fbe,223,5
51399386105,gfb,205,138
51399402442,adg,228,331
51399407226,dac,135,314
51399411842,ace,299,150
51399416279,bec,160,32
51399419188,dbb,179,176
51399447096,fdc,266,60
51399453080,dgb,161,172
51399459593,cef,215,135
51399462958,aae,152,120
51399470229,daf,105,41
51399478434,cgg,109,257
51399504756,bbe,80,62
51399505253,bdb,276,288
51399506727,cge,151,182
51399508709,egc,250,23
51399525495,cea,112,33
51399549586,gab,22,340
51399559653,gcb,257,232
51399559816,eee,263,87
51399578221,cgd,267,321
51399585586,cbc,80,50
51399619043,gae,49,353
51399639298,egb,127,269
51399658285,adc,113,86
51399661700,dcg,23,81
51399669211,fgb,109,43
51399691605,afg,82,125
51399712253,ddb,122,9
51399718823,geb,116,137
51399759759,acf,132,130
51399784175,bdc,38,40
51399786511,dcf,92,203
51399796616,dca,275,58
51399864741,ccc,159,134
51399865226,fgd,5,5
51399876857,bfb,237,65
51399894540,cba,187,244
51399905058,ccg,54,119
51399914689,dfc,161,287
51399922263,aeb,48,173
51399965962,fcc,89,176
51400008340,gef,113,145
51400022013,eaa,160,385
51400035158,bag,254,360
51400040711,deg,145,27
51400044536,fea,136,129
51400050952,fdb,96,123
51400060540,ede,161,238
51400098132,agb,287,148
51400110292,egf,211,101
51400123375,agb,72,125
51400131056,fec,155,175
51400142073,cdf,128,149
51400162551,afd,55,45
51400175446,egd,39,278
51400200585,ded,24,48
51400201689,fcf,211,5
51400208325,dcf,83,164
51400212042,fda,148,300
51400217793,aaa,115,60
51400226038,ggg,208,278
51400243461,bad,121,52
51400244145,aca,292,78
51400257846,egf,76,81
51400269465,bff,43,134
51400271259,gad,151,485
51400283300,aab,293,266
51400294240,fce,85,163
51400294560,ega,65,116
51400296481,eba,298,149
